SampleID	Zymo	Platform	Extraction	SuperNatant	Length	Limit	Overlaps	ContigID	Taxon	ContigSize
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg1	Pseudomonas aeruginosa	8269180
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg2	Escherichia coli	4732970
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg3	Salmonella enterica	4684708
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg4	Enterococcus faecalis	2791554
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg5	Lactobacillus fermentum	1044906
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg6	Bacillus subtilis	2782116
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg7	Staphylococcus aureus	1972411
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg8	Listeria monocytogenes	873961
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg9	Lactobacillus fermentum	701341
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg10	Staphylococcus aureus	729233
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg11	Bacillus subtilis	1068312
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg12	Listeria monocytogenes	582648
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg13	Lactobacillus fermentum	139136
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg14	Saccharomyces cerevisiae	79825
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg15	Bacillus subtilis	148033
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg16	Salmonella enterica	49408
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg17	Cryptococcus neoformans	32914
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg18	Escherichia coli	14860
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg19	Saccharomyces cerevisiae	24000
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg20	Cryptococcus neoformans	13058
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg21	Cryptococcus neoformans	12315
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg22	Saccharomyces cerevisiae	11232
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg23	Saccharomyces cerevisiae	10979
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg24	Saccharomyces cerevisiae	10285
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg25	Saccharomyces cerevisiae	10278
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg26	Saccharomyces cerevisiae	11266
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg27	Saccharomyces cerevisiae	8753
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg28	Cryptococcus neoformans	18457
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg29	Cryptococcus neoformans	8065
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg30	Listeria monocytogenes	7026
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg31	Saccharomyces cerevisiae	7084
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg32	Cryptococcus neoformans	6159
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg33	Cryptococcus neoformans	6512
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg34	Cryptococcus neoformans	6196
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg35	Saccharomyces cerevisiae	6368
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg36	Saccharomyces cerevisiae	6382
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg37	Saccharomyces cerevisiae	6289
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg38	Saccharomyces cerevisiae	6215
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg39	Saccharomyces cerevisiae	5179
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg40	Pseudomonas aeruginosa	5557
Zymo-GridION-EVEN-BB-SN-L6000-e8	Zymo	GridION	EVEN	BB	SN	L6000	e8	ctg41	Cryptococcus neoformans	9525
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg1	Pseudomonas aeruginosa	6768264
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg2	Escherichia coli	4730009
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg3	Salmonella enterica	4700255
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg4	Enterococcus faecalis	2790691
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg5	Listeria monocytogenes	1046106
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg6	Bacillus subtilis	925516
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg7	Lactobacillus fermentum	1044919
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg8	Bacillus subtilis	1314188
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg9	Lactobacillus fermentum	842452
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg10	Staphylococcus aureus	1674091
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg11	Listeria monocytogenes	863278
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg12	Bacillus subtilis	920184
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg13	Bacillus subtilis	595166
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg14	Staphylococcus aureus	982581
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg15	Listeria monocytogenes	576832
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg16	Listeria monocytogenes	332126
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg17	Listeria monocytogenes	125962
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg18	Bacillus subtilis	87651
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg19	Saccharomyces cerevisiae	79825
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg20	Bacillus subtilis	60515
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg21	Staphylococcus aureus	50412
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg22	Salmonella enterica	49408
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg23	Bacillus subtilis	48340
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg24	Cryptococcus neoformans	32914
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg25	Bacillus subtilis	14760
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg26	Saccharomyces cerevisiae	28900
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg27	Saccharomyces cerevisiae	11266
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg28	Cryptococcus neoformans	9710
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg29	Saccharomyces cerevisiae	7694
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg30	Cryptococcus neoformans	18457
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg31	Listeria monocytogenes	7026
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg32	Cryptococcus neoformans	6159
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg33	Cryptococcus neoformans	6007
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg34	Saccharomyces cerevisiae	6196
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg35	Bacillus subtilis	5644
Zymo-GridION-EVEN-BB-SN-L6000-e9	Zymo	GridION	EVEN	BB	SN	L6000	e9	ctg36	Escherichia coli	5259
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg1	Escherichia coli	3966541
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg2	Pseudomonas aeruginosa	4502592
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg3	Salmonella enterica	3955150
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg4	Pseudomonas aeruginosa	1168184
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg5	Staphylococcus aureus	2705437
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg6	Bacillus subtilis	3869997
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg7	Enterococcus faecalis	2792160
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg8	Escherichia coli	762325
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg9	Salmonella enterica	757817
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg10	Pseudomonas aeruginosa	688205
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg11	Listeria monocytogenes	2942750
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg12	Pseudomonas aeruginosa	394895
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg13	Lactobacillus fermentum	1884314
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg14	Escherichia coli	109554
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg15	Saccharomyces cerevisiae	72732
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg16	Bacillus subtilis	125742
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg17	Salmonella enterica	49418
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg18	Cryptococcus neoformans	32867
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg19	Pseudomonas aeruginosa	13568
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg20	Cryptococcus neoformans	13528
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg21	Saccharomyces cerevisiae	12369
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg22	Cryptococcus neoformans	8367
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg23	Lactobacillus fermentum	7922
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg24	Lactobacillus fermentum	6029
Zymo-GridION-EVEN-BB-SN-L6500-e10	Zymo	GridION	EVEN	BB	SN	L6500	e10	ctg25	Cryptococcus neoformans	8722
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg1	Pseudomonas aeruginosa	5404835
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg2	Escherichia coli	4286423
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg3	Bacillus subtilis	3867533
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg4	Enterococcus faecalis	2792131
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg5	Staphylococcus aureus	2696459
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg6	Salmonella enterica	4718407
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg7	Pseudomonas aeruginosa	1361572
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg8	Listeria monocytogenes	2066818
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg9	Listeria monocytogenes	863899
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg10	Lactobacillus fermentum	1561237
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg11	Escherichia coli	443832
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg12	Lactobacillus fermentum	317814
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg13	Bacillus subtilis	136968
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg14	Escherichia coli	109556
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg15	Salmonella enterica	49418
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg16	Cryptococcus neoformans	32867
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg17	Saccharomyces cerevisiae	39630
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg18	Saccharomyces cerevisiae	25044
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg19	Saccharomyces cerevisiae	12369
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg20	Pseudomonas aeruginosa	10601
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg21	Cryptococcus neoformans	18014
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg22	Cryptococcus neoformans	8367
Zymo-GridION-EVEN-BB-SN-L6500-e12	Zymo	GridION	EVEN	BB	SN	L6500	e12	ctg23	Lactobacillus fermentum	7000
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg1	Pseudomonas aeruginosa	6769674
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg2	Bacillus subtilis	3865181
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg3	Enterococcus faecalis	2792177
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg4	Salmonella enterica	9455181
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg5	Staphylococcus aureus	2695362
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg6	Lactobacillus fermentum	1887169
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg7	Listeria monocytogenes	863903
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg8	Listeria monocytogenes	2066818
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg9	Bacillus subtilis	136969
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg10	Escherichia coli	109556
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg11	Salmonella enterica	49418
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg12	Cryptococcus neoformans	32867
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg13	Saccharomyces cerevisiae	13648
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg14	Saccharomyces cerevisiae	12369
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg15	Saccharomyces cerevisiae	9186
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg16	Saccharomyces cerevisiae	18954
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg17	Cryptococcus neoformans	17878
Zymo-GridION-EVEN-BB-SN-L6500-e14	Zymo	GridION	EVEN	BB	SN	L6500	e14	ctg18	Cryptococcus neoformans	8367
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg1	Pseudomonas aeruginosa	6767330
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg2	Escherichia coli	7132709
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg3	Salmonella enterica	4720309
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg4	Enterococcus faecalis	2792183
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg5	Staphylococcus aureus	2695368
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg6	Lactobacillus fermentum	1604818
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg7	Bacillus subtilis	1352790
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg8	Listeria monocytogenes	2066827
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg9	Listeria monocytogenes	863903
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg10	Lactobacillus fermentum	282654
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg11	Bacillus subtilis	136965
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg12	Escherichia coli	109556
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg13	Bacillus subtilis	125739
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg14	Salmonella enterica	49418
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg15	Cryptococcus neoformans	32867
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg16	Saccharomyces cerevisiae	12374
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg17	Cryptococcus neoformans	12603
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg18	Saccharomyces cerevisiae	9204
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg19	Saccharomyces cerevisiae	7591
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg20	Cryptococcus neoformans	8367
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg21	Saccharomyces cerevisiae	7541
Zymo-GridION-EVEN-BB-SN-L6500-e16	Zymo	GridION	EVEN	BB	SN	L6500	e16	ctg22	Saccharomyces cerevisiae	7324
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg1	Pseudomonas aeruginosa	6769816
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg2	Salmonella enterica	4726032
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg3	Escherichia coli	4522860
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg4	Bacillus subtilis	3869714
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg5	Staphylococcus aureus	3948136
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg6	Listeria monocytogenes	2066797
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg7	Enterococcus faecalis	2791196
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg8	Listeria monocytogenes	863903
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg9	Lactobacillus fermentum	273973
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg10	Lactobacillus fermentum	250602
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg11	Lactobacillus fermentum	111033
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg12	Escherichia coli	109556
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg13	Bacillus subtilis	125739
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg14	Salmonella enterica	49418
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg15	Cryptococcus neoformans	32867
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg16	Cryptococcus neoformans	12540
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg17	Saccharomyces cerevisiae	9204
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg18	Saccharomyces cerevisiae	7591
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg19	Cryptococcus neoformans	8367
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg20	Saccharomyces cerevisiae	7320
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg21	Saccharomyces cerevisiae	6460
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg22	Saccharomyces cerevisiae	6523
Zymo-GridION-EVEN-BB-SN-L6500-e18	Zymo	GridION	EVEN	BB	SN	L6500	e18	ctg23	Saccharomyces cerevisiae	5385
